SpNo,Latitude,Longitude
555,-33.24472046,150.15820313
555,-33.24419022,150.15339661
555,-33.24271011,150.18089294
555,-33.24055099,147.98429871
555,-33.23912048,150.18060303
555,-33.23863983,150.17999268
555,-33.23862076,150.17939758
555,-33.23754120,150.22760010
555,-33.23690033,146.13059998
555,-33.23674011,147.99670410
555,-33.23450851,150.17770386
555,-33.23434067,148.27189636
555,-33.23395920,150.18139648
555,-33.23333300,148.20000000
555,-33.23333300,148.26666700
555,-33.23332977,147.05000305
555,-33.23332977,147.91670227
555,-33.23332977,148.26669312
555,-33.22671890,148.12690735
555,-33.22573853,148.40049744
555,-33.22274017,150.09959412
555,-33.22134018,145.06849670
555,-33.21895981,148.35780334
555,-33.21863174,149.20289612
555,-33.21839905,150.09640503
555,-33.21834183,149.13630676
555,-33.21666700,145.11666700
555,-33.20780945,145.06869507
555,-33.20695114,148.30360413
555,-33.20547867,150.11659241
555,-33.20491028,146.35729980
555,-33.20486832,150.11599731
555,-33.20404053,145.11709595
555,-33.20333099,146.45170593
555,-33.20307159,150.10510254
555,-33.20264816,150.11270142
555,-33.20264053,141.75779724
555,-33.20066071,148.53779602
555,-33.20000000,138.25000000
555,-33.19913101,145.09039307
555,-33.19841003,150.33349609
555,-33.19834900,150.11439514
555,-33.19617844,150.11819458
555,-33.19503021,145.11729431
555,-33.19499969,147.97669983
555,-33.19477081,150.16909790
555,-33.19253159,150.11839294
555,-33.19125000,138.17730000
555,-33.19118881,150.11680603
555,-33.19012070,150.17289734
555,-33.18947983,148.49429321
555,-33.18766022,150.17449951
555,-33.18333300,138.30000000
555,-33.18333300,139.13333300
555,-33.18333300,147.78333300
555,-33.18333300,148.68333300
555,-33.18220901,150.11860657
555,-33.17971039,148.40409851
555,-33.17948151,150.17820740
555,-33.17741013,150.17610168
555,-33.17641830,143.30790710
555,-33.17353821,150.17320251
555,-33.17325974,150.17419434
555,-33.16933060,142.25900269
555,-33.16917038,149.23970032
555,-33.16849899,141.21449280
555,-33.16827011,141.32179260
555,-33.16666700,148.41666700
555,-33.16666700,149.98333300
555,-33.16641998,150.05969238
555,-33.16614151,150.06039429
555,-33.16572952,150.05870056
555,-33.16497040,150.16889954
555,-33.16427994,150.15699768
555,-33.16344070,145.92120361
555,-33.16279984,150.05870056
555,-33.16262817,150.07730103
555,-33.16138077,150.14399719
555,-33.15885925,150.05749512
555,-33.15864944,150.15220642
555,-33.15711975,149.26379395
555,-33.15666962,149.26840210
555,-33.15507889,145.70260620
555,-33.15499878,145.89860535
555,-33.15483093,141.30230713
555,-33.15219879,149.51960754
555,-33.15185928,148.39399719
555,-33.15179825,150.05740356
555,-33.15127182,150.14489746
555,-33.15000153,148.39999390
555,-33.15000153,150.14999390
555,-33.15000000,145.01666700
555,-33.15000000,148.18333300
555,-33.15000000,151.13333333
555,-33.14809036,150.14410400
555,-33.14688110,150.34339905
555,-33.14667130,150.18280029
555,-33.14645004,150.18269348
555,-33.14514923,150.14399719
555,-33.14506149,148.17939758
555,-33.14453125,150.06030273
555,-33.14252090,143.30259705
555,-33.14196014,150.10679626
555,-33.14096069,150.33309937
555,-33.14028168,150.10800171
555,-33.13998032,150.07949829
555,-33.13977814,146.29100037
555,-33.13935089,150.09629822
555,-33.13869858,146.29020691
555,-33.13861084,146.29029846
555,-33.13830948,150.11160278
555,-33.13811874,150.11180115
555,-33.13653183,150.13240051
555,-33.13621902,148.16000366
555,-33.13610840,150.14830017
555,-33.13552094,150.14230347
555,-33.13545990,141.64700317
555,-33.13388062,150.32460022
555,-33.13333893,148.16670227
555,-33.13333300,138.30000000
555,-33.13280869,150.03030396
555,-33.13241959,150.15409851
555,-33.13159000,138.23050000
555,-33.13095093,150.71029663
555,-33.13045883,150.27270508
555,-33.13034821,150.09790039
555,-33.13029861,148.38609314
555,-33.12981033,150.27259827
555,-33.12871170,150.26400757
555,-33.12855911,150.27540588
555,-33.12778091,150.27529907
555,-33.12746048,150.28030396
555,-33.12733841,150.28050232
555,-33.12726974,150.28070068
555,-33.12722015,151.51159668
555,-33.12694931,150.27999878
555,-33.12643051,150.28059387
555,-33.12417984,143.27549744
555,-33.12388992,150.28050232
555,-33.12321854,147.28109741
555,-33.12253189,149.99989319
555,-33.12229156,150.32150269
555,-33.12166977,150.29389954
555,-33.12101000,138.22880000
555,-33.11666700,143.81666700
555,-33.11666700,148.40000000
555,-33.11637878,150.27780151
555,-33.11314011,151.53269958
555,-33.11227036,150.25109863
555,-33.11196899,147.80389404
555,-33.11058044,150.24809265
555,-33.10712814,143.38220215
555,-33.10652924,148.41470337
555,-33.10237885,149.39219666
555,-33.10000000,147.41666700
555,-33.10000000,148.05000000
555,-33.10000000,148.38333300
555,-33.09999847,148.22140503
555,-33.09999847,148.22500610
555,-33.09992981,150.59680176
555,-33.09830093,143.45539856
555,-33.09582901,146.83610535
555,-33.09563065,150.11669922
555,-33.09278107,148.84570313
555,-33.09188080,148.84519958
555,-33.08879089,149.39729309
555,-33.08832169,147.95899963
555,-33.08654022,150.15660095
555,-33.08333300,138.08333300
555,-33.08333300,138.08333300
555,-33.08333300,138.25000000
555,-33.08333300,138.75000000
555,-33.08333300,139.25000000
555,-33.08333300,140.58333300
555,-33.08333300,141.25000000
555,-33.08333300,142.41666700
555,-33.08333300,143.75000000
555,-33.08333300,143.91666700
555,-33.08333300,144.41666700
555,-33.08333300,145.25000000
555,-33.08333300,145.41666700
555,-33.08333300,146.08333300
555,-33.08333300,146.25000000
555,-33.08333300,146.41666700
555,-33.08333300,146.41666700
555,-33.08333300,146.58333300
555,-33.08333300,146.75000000
555,-33.08333300,146.75000000
555,-33.08333300,146.91666700
555,-33.08333300,147.08333300
555,-33.08333300,147.25000000
555,-33.08333300,147.41666700
555,-33.08333300,147.58333300
555,-33.08333300,147.75000000
555,-33.08333300,147.91666700
555,-33.08333300,148.08333300
555,-33.08333300,148.25000000
555,-33.08333300,148.25000000
555,-33.08333300,148.41666700
555,-33.08333300,148.41666700
555,-33.08333300,148.58333300
555,-33.08333300,148.75000000
555,-33.08333300,148.91666700
555,-33.08333300,149.08333300
555,-33.08333300,149.25000000
555,-33.08333300,149.41666700
555,-33.08333300,149.58333300
555,-33.08333300,149.75000000
555,-33.08333300,149.91666700
555,-33.08333300,149.91666700
555,-33.08333300,150.08333300
555,-33.08333300,150.25000000
555,-33.08333300,150.41666700
555,-33.08333300,150.58333300
555,-33.08333300,150.75000000
555,-33.08333300,151.08333300
555,-33.08333300,151.08333300
555,-33.08333300,151.41666700
555,-33.08333300,151.41666700
555,-33.08333300,151.58333300
555,-33.08332825,148.23330688
555,-33.08332825,150.25000000
555,-33.08332825,150.26669312
555,-33.08271027,150.18249512
555,-33.08269882,150.22250366
555,-33.08187866,150.60620117
555,-33.08090973,142.91580200
555,-33.07912064,150.72090149
555,-33.07859039,150.71859741
555,-33.07806015,141.32139587
555,-33.07643890,150.72050476
555,-33.07624054,150.71209717
555,-33.07506180,150.61039734
555,-33.07324982,150.73289490
555,-33.07138062,150.71369934
555,-33.06972122,150.10189819
555,-33.06666946,148.23330688
555,-33.06666700,138.16666700
555,-33.06666700,144.13333300
555,-33.06666700,148.38333300
555,-33.06398010,148.50500488
555,-33.06343079,150.60119629
555,-33.06333160,141.62719727
555,-33.05997086,148.11399841
555,-33.05868912,150.02720642
555,-33.05775833,148.70840454
555,-33.05495071,149.68980408
555,-33.05121994,150.03109741
555,-33.05073929,149.40699768
555,-33.05000000,147.73333300
555,-33.04999924,147.64999390
555,-33.04999924,148.83000183
555,-33.04840088,150.03849792
555,-33.04816055,150.03950500
555,-33.04631042,150.03970337
555,-33.04584122,150.15499878
555,-33.04556000,138.16190000
555,-33.04549026,150.21150208
555,-33.04534912,150.04350281
555,-33.04526901,150.21420288
555,-33.04505157,150.21290588
555,-33.04499817,150.21279907
555,-33.04468918,150.21580505
555,-33.04460907,146.24279785
555,-33.04438019,150.16229248
555,-33.04364014,150.15960693
555,-33.04299927,150.02900696
555,-33.04281998,151.01350403
555,-33.04243088,149.92579651
555,-33.04190826,151.01350403
555,-33.04090118,147.61039734
555,-33.04088974,150.20840454
555,-33.03889084,150.18389893
555,-33.03551102,150.03649902
555,-33.03541183,150.03640747
555,-33.03541183,150.03709412
555,-33.03536987,150.03729248
555,-33.03333300,145.41666700
555,-33.03333300,149.43333300
555,-33.03332901,147.66670227
555,-33.03332901,148.23330688
555,-33.03324890,148.51089478
555,-33.03308105,150.03370667
555,-33.03271103,150.03390503
555,-33.03163147,150.03379822
555,-33.03118896,150.03320313
555,-33.03097916,150.03210449
555,-33.02896118,146.19259644
555,-33.02804947,150.15629578
555,-33.02751160,150.04980469
555,-33.02743912,150.26260376
555,-33.02693939,146.15939331
555,-33.02661133,150.26559448
555,-33.02627182,150.03359985
555,-33.02610016,150.03489685
555,-33.02537918,148.41340637
555,-33.02484894,150.15350342
555,-33.02388000,150.03309631
555,-33.02156067,146.16479492
555,-33.02006912,150.03210449
555,-33.01729965,150.86329651
555,-33.01666700,138.01666700
555,-33.01626968,150.27600098
555,-33.01580048,150.26860046
555,-33.01396942,148.53840637
555,-33.01393890,150.05790710
555,-33.01258850,150.05760193
555,-33.01258087,150.05760193
555,-33.01076889,150.05810547
555,-33.00833893,147.88749695
555,-33.00672913,150.21780396
555,-33.00645065,150.04139709
555,-33.00495911,150.27009583
555,-33.00403976,151.53559875
555,-33.00397873,150.22610474
555,-33.00352097,146.16499329
555,-33.00337982,147.85639954
555,-33.00249863,150.27330017
555,-33.00210953,148.39700317
555,-33.00165176,150.21279907
555,-33.00128174,150.08419800
555,-33.00119019,150.21830750
555,-33.00088882,150.27200317
555,-33.00061035,150.21449280
555,-33.00001907,149.33329773
555,-33.00000000,140.55000000
555,-33.00000000,145.83333300
555,-33.00000000,146.08333300
555,-33.00000000,146.50000000
555,-33.00000000,148.11669922
555,-33.00000000,150.23330688
555,-33.00000000,151.25000000
555,-32.99953842,150.21539307
555,-32.99866104,151.52850342
555,-32.99697113,150.20460510
555,-32.99642181,150.27369690
555,-32.99608994,150.21009827
555,-32.99536896,150.02940369
555,-32.99459076,150.02569580
555,-32.99407959,150.20219421
555,-32.99353027,150.19590759
555,-32.99208069,150.27609253
555,-32.98704910,150.18739319
555,-32.98333300,144.31666700
555,-32.98332977,147.85000610
555,-32.98057938,150.20610046
555,-32.98028946,148.41270447
555,-32.97938156,150.20030212
555,-32.97542953,142.38009644
555,-32.97462845,150.19340515
555,-32.97439957,151.54570007
555,-32.97364044,146.14819336
555,-32.97185135,146.14920044
555,-32.96995163,150.06159973
555,-32.96876144,150.05029297
555,-32.96744919,146.16529846
555,-32.96741104,146.15919495
555,-32.96666700,146.13333300
555,-32.96666667,151.75000000
555,-32.96607971,150.24859619
555,-32.96566010,150.57659912
555,-32.96540070,142.83659363
555,-32.96503830,150.26820374
555,-32.96289825,146.16000366
555,-32.96282959,146.14930725
555,-32.96197128,142.83850098
555,-32.96184158,150.06790161
555,-32.95584106,150.09100342
555,-32.95402908,146.18150330
555,-32.95217896,150.07150269
555,-32.94773102,150.25410461
555,-32.94485855,150.24479675
555,-32.94361115,151.54580688
555,-32.94335938,150.12739563
555,-32.94245148,150.23869324
555,-32.94192123,150.15409851
555,-32.94099045,151.25120544
555,-32.93888092,149.98890686
555,-32.93534088,150.14999390
555,-32.93431091,148.24079895
555,-32.93333300,138.23333300
555,-32.93333300,147.91666700
555,-32.93333054,148.58329773
555,-32.93333000,144.26666000
555,-32.92697144,150.58090210
555,-32.92610931,150.03970337
555,-32.92047119,148.08020020
555,-32.91976929,150.04029846
555,-32.91727829,148.40100098
555,-32.91667175,142.41670227
555,-32.91667175,148.41670227
555,-32.91667175,151.31219482
555,-32.91666700,137.91666700
555,-32.91666700,138.08333300
555,-32.91666700,138.08333300
555,-32.91666700,138.25000000
555,-32.91666700,138.25000000
555,-32.91666700,138.75000000
555,-32.91666700,138.91666700
555,-32.91666700,139.08333300
555,-32.91666700,139.25000000
555,-32.91666700,142.41666700
555,-32.91666700,143.08333300
555,-32.91666700,143.58333300
555,-32.91666700,143.75000000
555,-32.91666700,143.91666700
555,-32.91666700,144.08333300
555,-32.91666700,144.25000000
555,-32.91666700,144.41666700
555,-32.91666700,144.50000000
555,-32.91666700,145.25000000
555,-32.91666700,145.58333300
555,-32.91666700,145.91666700
555,-32.91666700,146.08333300
555,-32.91666700,146.08333300
555,-32.91666700,146.25000000
555,-32.91666700,146.25000000
555,-32.91666700,146.58333300
555,-32.91666700,146.75000000
555,-32.91666700,147.08333300
555,-32.91666700,147.25000000
555,-32.91666700,147.41666700
555,-32.91666700,147.58333300
555,-32.91666700,147.75000000
555,-32.91666700,147.91666700
555,-32.91666700,148.08333300
555,-32.91666700,148.08333300
555,-32.91666700,148.25000000
555,-32.91666700,148.41666700
555,-32.91666700,148.58333300
555,-32.91666700,148.75000000
555,-32.91666700,148.91666700
555,-32.91666700,149.08333300
555,-32.91666700,149.25000000
555,-32.91666700,149.41666700
555,-32.91666700,149.58333300
555,-32.91666700,149.75000000
555,-32.91666700,149.91666700
555,-32.91666700,150.08333300
555,-32.91666700,150.25000000
555,-32.91666700,150.58333300
555,-32.91666700,150.75000000
555,-32.91666700,151.08333300
555,-32.91666700,151.08333300
555,-32.91666700,151.25000000
555,-32.91666700,151.28333300
555,-32.91666700,151.41666700
555,-32.91666700,151.58333300
555,-32.91666700,151.58333300
555,-32.91453171,142.38200378
555,-32.91442871,142.91560364
555,-32.90560913,149.97030640
555,-32.90406036,150.78359985
555,-32.90293884,148.61779785
555,-32.89472961,142.16160583
555,-32.89392853,148.39199829
555,-32.88941956,148.39199829
555,-32.88605118,149.93949890
555,-32.88334000,144.14999000
555,-32.88333300,144.16666700
555,-32.88333300,144.30000000
555,-32.88116837,151.37959290
555,-32.88111115,151.38420105
555,-32.88058853,148.38760376
555,-32.87836075,151.36450195
555,-32.87509918,150.79919434
555,-32.86666107,148.51669312
555,-32.86656952,148.49639893
555,-32.86399841,151.53810120
555,-32.86209106,151.54429626
555,-32.86117935,151.54379272
555,-32.86027908,151.54330444
555,-32.86027908,151.54379272
555,-32.86024857,151.46800232
555,-32.85980988,151.54220581
555,-32.85977936,151.53959656
555,-32.85971832,148.67109680
555,-32.85860825,148.40539551
555,-32.85565186,151.45680237
555,-32.85546875,151.45700073
555,-32.85496902,151.44000244
555,-32.85348892,151.45829773
555,-32.85345840,148.01679993
555,-32.84809113,151.41310120
555,-32.84806061,151.38079834
555,-32.84754944,151.46069336
555,-32.84719849,150.65350342
555,-32.84661865,142.18040466
555,-32.84484100,148.00430298
555,-32.84432983,148.39129639
555,-32.84350967,151.46130371
555,-32.84325027,151.43989563
555,-32.84278107,151.44430542
555,-32.84173965,151.46679688
555,-32.84151077,151.44529724
555,-32.84051132,151.44670105
555,-32.84027863,151.47740173
555,-32.84009933,151.44529724
555,-32.84000015,151.47019958
555,-32.83636093,145.81329346
555,-32.83502960,151.43769836
555,-32.83480072,151.43890381
555,-32.83441162,151.12489319
555,-32.83427048,151.44180298
555,-32.83422852,151.44009399
555,-32.83409882,151.42939758
555,-32.83333300,138.05000000
555,-32.83333300,138.18333300
555,-32.83333300,138.25000000
555,-32.83333300,144.10000000
555,-32.83333300,144.26666700
555,-32.83333300,145.75000000
555,-32.83333300,145.83333300
555,-32.83332825,148.31669617
555,-32.83163834,151.44360352
555,-32.83103943,151.44219971
555,-32.82921982,151.44340515
555,-32.82527924,151.44610596
555,-32.81666700,145.55000000
555,-32.81610107,147.93469238
555,-32.81306839,149.07359314
555,-32.80786133,146.94659424
555,-32.80434036,147.92700195
555,-32.80305862,147.91909790
555,-32.80000000,138.15000000
555,-32.80000000,139.81666700
555,-32.79999924,147.91670227
555,-32.79999924,148.14999390
555,-32.79999924,149.07499695
555,-32.79262924,149.99609375
555,-32.78953171,149.98219299
555,-32.78699112,148.35620117
555,-32.78535843,142.75929260
555,-32.78390884,145.78269958
555,-32.78333300,139.08333300
555,-32.78078842,146.93589783
555,-32.78067017,150.91999817
555,-32.77899933,146.96159363
555,-32.77899933,146.96260071
555,-32.77286911,148.35159302
555,-32.77000046,138.17889404
555,-32.76667000,143.88333000
555,-32.76652908,145.43589783
555,-32.76549149,142.64720154
555,-32.76496124,150.55000305
555,-32.76081085,149.95159912
555,-32.75759125,148.35029602
555,-32.75177002,148.65989685
555,-32.75167084,151.12690735
555,-32.75125122,147.41630554
555,-32.75035095,151.23660278
555,-32.75000000,138.08333300
555,-32.75000000,138.08333300
555,-32.75000000,138.25000000
555,-32.75000000,138.25000000
555,-32.75000000,138.41666700
555,-32.75000000,138.91666700
555,-32.75000000,139.08333300
555,-32.75000000,139.25000000
555,-32.75000000,139.75000000
555,-32.75000000,140.08333300
555,-32.75000000,142.08333300
555,-32.75000000,142.41666700
555,-32.75000000,142.41666700
555,-32.75000000,142.41670227
555,-32.75000000,143.75000000
555,-32.75000000,143.91666700
555,-32.75000000,144.08333300
